movie_id,title,movie_rating,release_date,run_time,meta_score,imdb_rating,box_office,director,writer,actor,genre_name
3758,The Crimson Rivers,R,2001-07-13,106.0,0.0,6.9,60103680.0,Mathieu Kassovitz,Jean-Christophe Grangé,Jean Reno,Crime
3759,Proof of Life,R,2000-12-08,135.0,0.0,6.3,62761005.0,Taylor Hackford,Tony Gilroy,Meg Ryan,Action
3760,Bamboozled,R,2000-10-20,135.0,0.0,6.6,2463650.0,Spike Lee,Spike Lee,Damon Wayans,Comedy
3761,Shadow of the Vampire,R,2001-01-26,92.0,0.0,6.9,11155214.0,E. Elias Merhige,Steven Katz,John Malkovich,Drama
3762,Thomas and the Magic Railroad,G,2000-07-26,85.0,0.0,4.2,19748009.0,Britt Allcroft,Britt Allcroft,Alec Baldwin,Adventure
3763,Tigerland,R,2001-05-24,101.0,0.0,7.0,148701.0,Joel Schumacher,Ross Klavan,Colin Farrell,Drama
3764,Return to Me,PG,2000-04-07,115.0,0.0,6.9,36609995.0,Bonnie Hunt,Bonnie Hunt,David Duchovny,Comedy
3765,Boys and Girls,PG-13,2000-06-16,94.0,0.0,5.4,25850615.0,Robert Iscove,Andrew Lowery,Freddie Prinze Jr.,Comedy
3766,Whatever It Takes,PG-13,2000-03-24,94.0,0.0,5.5,9902115.0,David Raynr,Mark Schwahn,Shane West,Comedy
3767,Chuck & Buck,R,2000-08-04,96.0,0.0,6.6,1182065.0,Miguel Arteta,Mike White,Mike White,Comedy
3768,Autumn in New York,PG-13,2000-08-11,103.0,0.0,5.6,90726668.0,Joan Chen,Allison Burnett,Richard Gere,Drama
3769,Pollock,R,2001-03-23,122.0,0.0,7.0,10994533.0,Ed Harris,Steven Naifeh,Ed Harris,Biography
3770,The Art of War,R,2000-08-25,117.0,0.0,5.7,40400425.0,Christian Duguay,Wayne Beach,Wesley Snipes,Action
3771,Before Night Falls,R,2001-02-23,133.0,0.0,7.2,8601053.0,Julian Schnabel,Cunningham O'Keefe,Javier Bardem,Biography
3772,Left Behind: The Movie,PG-13,2001-02-02,96.0,0.0,4.5,4224065.0,Vic Sarin,Alan B. McElroy,Kirk Cameron,Action
3773,Love & Sex,R,2000-07-14,82.0,0.0,6.2,580372.0,Valerie Breiman,Valerie Breiman,Famke Janssen,Comedy
3774,Psycho Beach Party,Unrated,2001-09-07,95.0,0.0,6.2,268117.0,Robert Lee King,Charles Busch,Lauren Ambrose,Comedy
3775,Bait,R,2000-09-15,119.0,0.0,5.8,15471969.0,Antoine Fuqua,Andrew Scheinman,Jamie Foxx,Action
3776,Saving Grace,R,2000-09-01,93.0,0.0,6.9,28741330.0,Nigel Cole,Mark Crowdy,Brenda Blethyn,Comedy
3777,Hamlet,R,2000-06-23,112.0,0.0,6.0,2046433.0,Michael Almereyda,William Shakespeare,Ethan Hawke,
3778,The Isle,Not Rated,2000-04-22,90.0,0.0,7.0,24963.0,Kim Ki-duk,Kim Ki-duk,Jung Suh,Drama
3779,Water Drops on Burning Rocks,Not Rated,2000-03-15,82.0,0.0,6.8,0.0,François Ozon,Rainer Werner Fassbinder,Bernard Giraudeau,Comedy
3780,Greenfingers,R,2001-09-14,91.0,0.0,6.8,1961054.0,Joel Hershman,Joel Hershman,Clive Owen,Comedy
3781,Highlander: Endgame,R,2000-09-01,87.0,0.0,4.6,15843608.0,Douglas Aarniokoski,Gregory Widen,Christopher Lambert,Action
3782,Dr. T & the Women,R,2000-10-13,122.0,0.0,4.6,22844291.0,Robert Altman,Anne Rapp,Richard Gere,Comedy
3783,The Yards,R,2000-04-27,115.0,0.0,6.4,924036.0,James Gray,James Gray,Mark Wahlberg,Crime
3784,Urban Legends: Final Cut,R,2000-09-22,97.0,0.0,4.3,38574362.0,John Ottman,Silvio Horta,Jennifer Morrison,Horror
3785,Woman on Top,R,2000-09-22,92.0,0.0,5.3,10194274.0,Fina Torres,Vera Blasi,Penélope Cruz,Comedy
3786,Ready to Rumble,PG-13,2000-04-07,107.0,0.0,5.4,12452362.0,Brian Robbins,Steven Brill,David Arquette,Comedy
3787,Vampire Hunter D: Bloodlust,R,2001-09-28,103.0,0.0,7.7,151086.0,Jack Fletcher,Hideyuki Kikuchi,Andrew Philpot,Animation
3788,Werckmeister Harmonies,,2001-02-01,145.0,0.0,8.2,25461.0,Béla Tarr,László Krasznahorkai,Lars Rudolph,Drama
3789,The Ladies Man,R,2000-10-13,84.0,0.0,5.2,13743212.0,Reginald Hudlin,Tim Meadows,Tim Meadows,Comedy
3790,The Contender,R,2000-10-13,126.0,0.0,6.9,22428990.0,Rod Lurie,Rod Lurie,Joan Allen,Drama
3791,Nine Queens,R,2000-08-31,114.0,0.0,7.9,12413888.0,Fabián Bielinsky,Fabián Bielinsky,Ricardo Darín,Crime
3792,The Broken Hearts Club: A Romantic Comedy,R,2000-10-20,94.0,0.0,7.0,2019121.0,Greg Berlanti,Greg Berlanti,Timothy Olyphant,Comedy
3793,The in Crowd,PG-13,2000-07-19,105.0,0.0,4.7,5280035.0,Mary Lambert,Mark Gibson,Lori Heuring,Drama
3794,Girlfight,R,2000-10-06,110.0,0.0,6.8,1666028.0,Karyn Kusama,Karyn Kusama,Michelle Rodriguez,Drama
3795,Beautiful Creatures,R,2001-01-19,86.0,0.0,5.8,313768.0,Bill Eagles,Simon Donald,Rachel Weisz,Comedy
3796,Gossip,R,2000-04-21,90.0,0.0,5.9,12591270.0,Davis Guggenheim,Gregory Poirier,James Marsden,Drama
3797,Waking the Dead,R,2000-03-24,105.0,0.0,6.5,270745.0,Keith Gordon,Scott Spencer,Billy Crudup,Drama
3798,My Dog Skip,PG,2000-03-03,95.0,0.0,7.0,35547761.0,Jay Russell,Willie Morris,Frankie Muniz,Comedy
3799,Under the Sand,Unrated,2001-05-04,92.0,0.0,7.1,6531687.0,François Ozon,François Ozon,Charlotte Rampling,Drama
3800,O Fantasma,Unrated,2000-10-20,87.0,0.0,5.8,126783.0,João Pedro Rodrigues,João Pedro Rodrigues,Ricardo Meneses,Drama
3801,Hey Ram,Not Rated,2000-02-18,186.0,0.0,7.9,274675.0,Kamal Haasan,H. Banerjee,Kamal Haasan,Crime
3802,Duets,R,2000-09-15,112.0,0.0,6.1,6620242.0,Bruce Paltrow,John Byrum,Huey Lewis,Comedy
3803,The Weight of Water,R,2002-07-31,114.0,0.0,5.9,321279.0,Kathryn Bigelow,Anita Shreve,Catherine McCormack,Crime
3804,Lucky Numbers,R,2000-10-27,105.0,0.0,5.0,10890222.0,Nora Ephron,Adam Resnick,John Travolta,Comedy
3805,Animal Factory,R,2000-08-01,94.0,0.0,6.6,43805.0,Steve Buscemi,Edward Bunker,Willem Dafoe,Crime
3806,Bless the Child,R,2000-08-11,107.0,0.0,5.1,40443010.0,Chuck Russell,Cathy Cash Spellman,Kim Basinger,Crime
3807,The Man Who Cried,R,2000-12-08,100.0,0.0,6.2,1322763.0,Sally Potter,Sally Potter,Christina Ricci,Drama
3808,State and Main,R,2001-01-12,105.0,0.0,6.8,9206279.0,David Mamet,David Mamet,Philip Seymour Hoffman,Comedy
3809,Rugrats in Paris,G,2000-11-17,78.0,0.0,6.2,103291131.0,Stig Bergqvist,J. David Stem,Christine Cavanaugh,Animation
3810,Code Unknown,Not Rated,2001-11-30,118.0,0.0,7.2,95242.0,Michael Haneke,Michael Haneke,Juliette Binoche,Drama
3811,Maelstrom,R,2000-09-15,87.0,0.0,6.9,254380.0,Denis Villeneuve,Denis Villeneuve,Marie-Josée Croze,Drama
3812,Gangster No. 1,R,2000-06-09,103.0,0.0,6.7,30915.0,Paul McGuigan,Johnny Ferguson,Malcolm McDowell,Crime
3813,Taxi 2,Not Rated,2000-10-06,88.0,0.0,6.5,60726164.0,Gérard Krawczyk,Luc Besson,Samy Naceri,Action
3814,Small Time Crooks,PG,2000-05-19,94.0,0.0,6.7,29934477.0,Woody Allen,Woody Allen,Woody Allen,Comedy
3815,Songs from the Second Floor,Not Rated,2000-10-06,98.0,0.0,7.6,80334.0,Roy Andersson,Roy Andersson,Lars Nordh,Comedy
3816,Bounce,PG-13,2000-11-17,106.0,0.0,5.7,53425292.0,Don Roos,Don Roos,Ben Affleck,Drama
3817,Bread and Tulips,PG-13,2001-11-02,114.0,0.0,7.3,9719848.0,Silvio Soldini,Silvio Soldini,Licia Maglietta,Comedy
3818,Brother,,2001-01-27,114.0,0.0,7.1,15250594.0,Takeshi Kitano,Takeshi Kitano,Takeshi Kitano,Crime
3819,"Love, Honor and Obey",R,2001-02-09,103.0,0.0,6.5,1400.0,Dominic Anciano,Dominic Anciano,Sadie Frost,Comedy
3820,Nurse Betty,R,2000-09-08,110.0,0.0,6.2,29364989.0,Neil LaBute,John C. Richards,Renée Zellweger,Comedy
3821,The House of Mirth,PG,2000-10-13,135.0,0.0,7.0,5164404.0,Terence Davies,Edith Wharton,Gillian Anderson,Romance
3822,Beautiful,PG-13,2000-09-29,112.0,0.0,5.6,3169930.0,Sally Field,Jon Bernstein,Minnie Driver,Comedy
3823,Here on Earth,PG-13,2000-03-24,96.0,0.0,5.2,10873148.0,Mark Piznarski,Michael Seitzman,Chris Klein,Drama
3824,The Million Dollar Hotel,R,2000-02-10,122.0,0.0,5.9,105983.0,Wim Wenders,Nicholas Klein,Jeremy Davies,Drama
3825,The Tigger Movie,G,2000-02-11,77.0,0.0,6.4,96159800.0,Jun Falkenstein,Eddie Guzelian,Jim Cummings,Animation
3826,What Planet Are You From?,R,2000-03-03,105.0,0.0,5.6,14145677.0,Mike Nichols,Garry Shandling,Garry Shandling,Comedy
3827,Sade,,2000-08-23,100.0,0.0,6.1,100544.0,Benoît Jacquot,Serge Bramly,Daniel Auteuil,Biography
3828,Committed,R,2000-04-18,98.0,0.0,5.1,40361.0,Lisa Krueger,Lisa Krueger,Heather Graham,Comedy
3829,Tillsammans,R,2001-09-21,106.0,0.0,7.4,14596148.0,Lukas Moodysson,Lukas Moodysson,Lisa Lindgren,Comedy
3830,Harrison's Flowers,R,2002-03-15,121.0,0.0,7.1,3033646.0,Élie Chouraqui,Isabel Ellsen,Andie MacDowell,Drama
3831,The Specials,R,2000-09-18,82.0,0.0,5.8,13276.0,Craig Mazin,James Gunn,Rob Lowe,Action
3832,Love's Labour's Lost,PG,2000-03-31,93.0,0.0,6.0,299792.0,Kenneth Branagh,William Shakespeare,Alessandro Nivola,Romance
3833,Lost Souls,R,2000-10-13,97.0,0.0,4.8,31355910.0,Janusz Kaminski,Pierce Gardner,Winona Ryder,Drama
3834,The Golden Bowl,R,2001-05-25,130.0,0.0,5.9,5753678.0,James Ivory,Henry James,Uma Thurman,Drama
3835,Digimon: The Movie,PG,2000-10-06,82.0,0.0,6.1,16643191.0,Directors,Akiyoshi Hongo,Lara Jill Miller,Animation
3836,Kaho Naa... Pyaar Hai,Not Rated,2000-01-14,172.0,0.0,6.9,0.0,Rakesh Roshan,Rakesh Roshan,Hrithik Roshan,Action
3837,Sordid Lives,R,2001-05-11,111.0,0.0,6.8,1111273.0,Del Shores,Del Shores,Delta Burke,Comedy
3838,The Monkey's Mask,R,2001-05-10,93.0,0.0,5.1,6831.0,Samantha Lang,Anne Kennedy,Susie Porter,Crime
3839,Suzhou River,,2000-10-11,83.0,0.0,7.4,0.0,Ye Lou,Ye Lou,Xun Zhou,Drama
3840,The Next Best Thing,PG-13,2000-03-03,108.0,0.0,4.7,24362772.0,John Schlesinger,Tom Ropelewski,Madonna,Comedy
3841,Ed Gein,Not Rated,2001-07-20,89.0,0.0,5.5,0.0,Chuck Parello,Stephen Johnston,Steve Railsback,Biography
3842,Gun Shy,R,2000-03-09,101.0,0.0,5.7,3284444.0,Eric Blakeney,Eric Blakeney,Liam Neeson,Comedy
3843,Big Eden,PG-13,2000-04-18,118.0,0.0,7.3,512451.0,Thomas Bezucha,Thomas Bezucha,Arye Gross,Comedy
3844,Harry Potter and the Sorcerer's Stone,PG,2001-11-16,152.0,0.0,7.6,1006968171.0,Chris Columbus,J.K. Rowling,Daniel Radcliffe,Adventure
3845,The Fast and the Furious,PG-13,2001-06-22,106.0,0.0,6.8,207305509.0,Rob Cohen,Ken Li,Vin Diesel,Action
3846,The Lord of the Rings: The Fellowship of the Ring,PG-13,2001-12-19,178.0,0.0,8.8,897690072.0,Peter Jackson,J.R.R. Tolkien,Elijah Wood,Action
3847,Legally Blonde,PG-13,2001-07-13,96.0,0.0,6.3,141774679.0,Robert Luketic,Amanda Brown,Reese Witherspoon,Comedy
3848,Mulholland Dr.,R,2001-10-19,147.0,0.0,7.9,20263646.0,David Lynch,David Lynch,Naomi Watts,Drama
3849,"Monsters, Inc.",G,2001-11-02,92.0,0.0,8.1,579707738.0,Pete Docter,Pete Docter,Billy Crystal,Animation
3850,Spirited Away,PG,2003-03-28,125.0,0.0,8.6,355475245.0,Hayao Miyazaki,Hayao Miyazaki,Daveigh Chase,Animation
3851,Donnie Darko,R,2001-01-19,113.0,0.0,8.0,6981586.0,Richard Kelly,Richard Kelly,Jake Gyllenhaal,Drama
3852,Not Another Teen Movie,R,2001-12-14,89.0,0.0,5.7,66468985.0,Joel Gallen,Mike Bender,Chyler Leigh,Comedy
3853,Scary Movie 2,R,2001-07-04,83.0,0.0,5.3,141220678.0,Keenen Ivory Wayans,Shawn Wayans,Anna Faris,Comedy
3854,Ocean's Eleven,PG-13,2001-12-07,116.0,0.0,7.7,450717150.0,Steven Soderbergh,George Clayton Johnson,George Clooney,Crime
3855,Shrek,PG,2001-05-18,90.0,0.0,7.9,487853320.0,Andrew Adamson,William Steig,Mike Myers,Animation
3856,Black Hawk Down,R,2002-01-18,144.0,0.0,7.7,172989651.0,Ridley Scott,Mark Bowden,Josh Hartnett,Drama
3857,A Beautiful Mind,PG-13,2002-01-04,135.0,0.0,8.2,316791257.0,Ron Howard,Akiva Goldsman,Russell Crowe,Biography
3858,The Mummy Returns,PG-13,2001-05-04,130.0,0.0,6.4,443280904.0,Stephen Sommers,Stephen Sommers,Brendan Fraser,Action
3859,Pearl Harbor,PG-13,2001-05-25,183.0,0.0,6.2,449220945.0,Michael Bay,Randall Wallace,Ben Affleck,Action
3860,The Royal Tenenbaums,R,2002-01-04,110.0,0.0,7.6,71444482.0,Wes Anderson,Wes Anderson,Gene Hackman,Comedy
3861,Amélie,R,2002-02-08,122.0,0.0,8.3,173997108.0,Jean-Pierre Jeunet,Guillaume Laurant,Audrey Tautou,Comedy
3862,Training Day,R,2001-10-05,122.0,0.0,7.7,104876233.0,Antoine Fuqua,David Ayer,Denzel Washington,Crime
3863,A.I. Artificial Intelligence,PG-13,2001-06-29,146.0,0.0,7.2,235926552.0,Steven Spielberg,Brian Aldiss,Haley Joel Osment,Drama
3864,Ghost World,R,2001-09-21,111.0,0.0,7.3,8764007.0,Terry Zwigoff,Daniel Clowes,Steve Buscemi,Comedy
3865,Super Troopers,R,2002-02-15,100.0,0.0,7.1,23182223.0,Jay Chandrasekhar,Jay Chandrasekhar,Jay Chandrasekhar,Comedy
3866,A Knight's Tale,PG-13,2001-05-11,132.0,0.0,6.9,117487473.0,Brian Helgeland,Brian Helgeland,Heath Ledger,Action
3867,Blow,R,2001-04-06,124.0,0.0,7.6,83282296.0,Ted Demme,Bruce Porter,Johnny Depp,Biography
3868,Hannibal,R,2001-02-09,131.0,0.0,6.8,351692268.0,Ridley Scott,Thomas Harris,Anthony Hopkins,Crime
3869,The Princess Diaries,G,2001-08-03,111.0,0.0,6.4,165335153.0,Garry Marshall,Meg Cabot,Julie Andrews,Comedy
3870,Moulin Rouge!,PG-13,2001-06-01,127.0,0.0,7.6,184935320.0,Baz Luhrmann,Baz Luhrmann,Nicole Kidman,Drama
3871,Vanilla Sky,R,2001-12-14,136.0,0.0,6.9,203388341.0,Cameron Crowe,Alejandro Amenábar,Tom Cruise,Fantasy
3872,Thir13en Ghosts,R,2001-10-26,91.0,0.0,5.6,68467960.0,Steve Beck,Robb White,Tony Shalhoub,Fantasy
3873,Planet of the Apes,PG-13,2001-07-27,119.0,0.0,5.7,362211740.0,Tim Burton,Pierre Boulle,Mark Wahlberg,Action
3874,The Others,PG-13,2001-08-10,104.0,0.0,7.6,209947037.0,Alejandro Amenábar,Alejandro Amenábar,Nicole Kidman,Horror
3875,Joe Dirt,PG-13,2001-04-11,91.0,0.0,6.0,30987695.0,Dennie Gordon,David Spade,David Spade,Adventure
3876,Atlantis: The Lost Empire,PG,2001-06-15,95.0,0.0,6.9,186053725.0,Gary Trousdale,Tab Murphy,Michael J. Fox,Animation
3877,Rat Race,PG-13,2001-08-17,112.0,0.0,6.4,85498534.0,Jerry Zucker,Andy Breckman,Breckin Meyer,Action
3878,Summer Catch,PG-13,2001-08-24,104.0,0.0,5.1,19772447.0,Michael Tollin,Kevin Falls,Freddie Prinze Jr.,Comedy
3879,Wet Hot American Summer,R,2001-08-31,97.0,0.0,6.6,295206.0,David Wain,Michael Showalter,Janeane Garofalo,Comedy
3880,Shallow Hal,PG-13,2001-11-09,114.0,0.0,5.9,141069860.0,Bobby Farrelly,Sean Moynihan,Jack Black,Comedy
3881,Zoolander,PG-13,2001-09-28,90.0,0.0,6.5,60780981.0,Ben Stiller,Drake Sather,Ben Stiller,Comedy
3882,Jurassic Park III,PG-13,2001-07-18,92.0,0.0,5.9,368780809.0,Joe Johnston,Michael Crichton,Sam Neill,Action
3883,Enemy at the Gates,R,2001-03-16,131.0,0.0,7.6,96976270.0,Jean-Jacques Annaud,Jean-Jacques Annaud,Jude Law,Drama
3884,Gosford Park,R,2002-01-18,131.0,0.0,7.2,87754044.0,Robert Altman,Julian Fellowes,Maggie Smith,Comedy
3885,Swordfish,R,2001-06-08,99.0,0.0,6.5,147080413.0,Dominic Sena,Skip Woods,John Travolta,Action
3886,Jeepers Creepers,R,2001-08-31,90.0,0.0,6.2,59371303.0,Victor Salva,Victor Salva,Gina Philips,Horror
3887,Sex and Lucía,TV-MA,2001-08-24,128.0,0.0,7.1,7640680.0,Julio Medem,Julio Medem,Paz Vega,Drama
3888,Hardball,R,2001-09-14,106.0,0.0,6.4,44102389.0,Brian Robbins,Daniel Coyle,Keanu Reeves,Drama
3889,Evolution,PG-13,2001-06-08,101.0,0.0,6.1,98376292.0,Ivan Reitman,Don Jakoby,David Duchovny,Comedy
3890,Original Sin,R,2001-08-03,116.0,0.0,6.1,35402320.0,Michael Cristofer,Cornell Woolrich,Antonio Banderas,Drama
3891,Monster's Ball,,2002-03-01,111.0,0.0,7.0,45011434.0,Marc Forster,Milo Addica,Billy Bob Thornton,Drama
3892,Spy Kids,PG,2001-03-30,88.0,0.0,5.5,147934180.0,Robert Rodriguez,Robert Rodriguez,Alexa PenaVega,Action
3893,Behind Enemy Lines,PG-13,2001-11-30,106.0,0.0,6.4,91753202.0,John Moore,Jim Thomas,Gene Hackman,Action
3894,Intimacy,Unrated,2001-03-28,119.0,0.0,6.1,2672527.0,Patrice Chéreau,Hanif Kureishi,Mark Rylance,Drama
3895,Bully,TV-MA,2001-12-12,108.0,0.0,6.9,704808.0,Larry Clark,Jim Schutze,Brad Renfro,Biography
3896,Bridget Jones's Diary,R,2001-04-13,97.0,0.0,6.7,281995610.0,Sharon Maguire,Helen Fielding,Renée Zellweger,Comedy
3897,I Am Sam,PG-13,2002-01-25,132.0,0.0,7.6,97818139.0,Jessie Nelson,Kristine Johnson,Sean Penn,Drama
3898,The Last Castle,R,2001-10-19,131.0,0.0,7.0,27642707.0,Rod Lurie,David Scarpa,Robert Redford,Action
3899,The Piano Teacher,R,2001-09-05,131.0,0.0,7.5,6766381.0,Michael Haneke,Michael Haneke,Isabelle Huppert,Drama
3900,Spy Game,R,2001-11-21,126.0,0.0,7.1,143049560.0,Tony Scott,Michael Frost Beckner,Robert Redford,Action
3901,Lara Croft: Tomb Raider,PG-13,2001-06-15,100.0,0.0,5.8,274703340.0,Simon West,Sara B. Cooper,Angelina Jolie,Action
3902,American Pie 2,R,2001-08-10,108.0,0.0,6.4,287553595.0,J.B. Rogers,Adam Herz,Jason Biggs,Comedy
3903,Frailty,R,2002-04-12,100.0,0.0,7.2,17423030.0,Bill Paxton,Brent Hanley,Bill Paxton,Crime
3904,Along Came a Spider,R,2001-04-06,104.0,0.0,6.4,105178561.0,Lee Tamahori,James Patterson,Morgan Freeman,Drama
3905,Rush Hour 2,PG-13,2001-08-03,90.0,0.0,6.6,347325802.0,Brett Ratner,Ross LaManna,Jackie Chan,Action
3906,Save the Last Dance,PG-13,2001-01-12,112.0,0.0,6.2,131706809.0,Thomas Carter,Duane Adler,Julia Stiles,Drama
3907,Domestic Disturbance,PG-13,2001-11-02,89.0,0.0,5.6,54249294.0,Harold Becker,Lewis Colick,John Travolta,Crime
3908,Riding in Cars with Boys,PG-13,2001-10-19,132.0,0.0,6.5,35743308.0,Penny Marshall,Beverly D'Onofrio,Drew Barrymore,Biography
3909,The Animal,PG-13,2001-06-01,84.0,0.0,4.8,85191134.0,Luke Greenfield,Tom Brady,Rob Schneider,Comedy
3910,How High,R,2001-12-21,93.0,0.0,6.3,31283740.0,Jesse Dylan,Dustin Lee Abraham,Method Man,Comedy
3911,Joy Ride,R,2001-10-05,97.0,0.0,6.6,36642838.0,John Dahl,Clay Tarver,Steve Zahn,Action
3912,3000 Miles to Graceland,R,2001-02-23,125.0,0.0,6.0,18720175.0,Demian Lichtenstein,Richard Recco,Kurt Russell,Action
3913,The Score,R,2001-07-13,124.0,0.0,6.8,114252154.0,Frank Oz,Daniel E. Taylor,Robert De Niro,Action
3914,Jason X,R,2002-04-26,92.0,0.0,4.4,17077882.0,James Isaac,Victor Miller,Kane Hodder,Action
3915,Jay and Silent Bob Strike Back,R,2001-08-24,104.0,0.0,6.8,33788161.0,Kevin Smith,Kevin Smith,Jason Mewes,Comedy
3916,The Mexican,R,2001-03-02,123.0,0.0,6.1,147845033.0,Gore Verbinski,J.H. Wyman,Brad Pitt,Adventure
3917,From Hell,R,2001-10-19,122.0,0.0,6.8,74558115.0,Albert Hughes,Alan Moore,Johnny Depp,Horror
3918,Crocodile Dundee in Los Angeles,PG,2001-04-20,95.0,0.0,4.8,39438674.0,Simon Wincer,Paul Hogan,Paul Hogan,Action
3919,Heist,R,2001-11-09,109.0,0.0,6.5,28510652.0,David Mamet,David Mamet,Gene Hackman,Action
3920,Serendipity,PG-13,2001-10-05,90.0,0.0,6.9,77516304.0,Peter Chelsom,Marc Klein,John Cusack,Comedy
3921,Brotherhood of the Wolf,R,2002-01-25,142.0,0.0,7.0,70752904.0,Christophe Gans,Stéphane Cabel,Samuel Le Bihan,Action
3922,The Pledge,R,2001-01-19,124.0,0.0,6.8,29419291.0,Sean Penn,Friedrich Dürrenmatt,Jack Nicholson,Crime
3923,American Outlaws,PG-13,2001-08-17,94.0,0.0,6.0,13678913.0,Les Mayfield,Roderick Taylor,Colin Farrell,Action
3924,Ghosts of Mars,R,2001-08-24,98.0,0.0,4.9,14010832.0,John Carpenter,Larry Sulkis,Natasha Henstridge,Action
3925,The Man Who Wasn't There,R,2001-11-16,116.0,0.0,7.5,18916623.0,Joel Coen,Joel Coen,Billy Bob Thornton,
3926,Rock Star,R,2001-09-07,105.0,0.0,6.3,19334145.0,Stephen Herek,John Stockwell,Mark Wahlberg,Drama
3927,Osmosis Jones,PG,2001-08-10,95.0,0.0,6.3,14026418.0,Bobby Farrelly,Marc Hyman,Laurence Fishburne,Animation
3928,Fat Girl,Not Rated,2001-03-07,86.0,0.0,6.5,765705.0,Catherine Breillat,Catherine Breillat,Anaïs Reboux,Drama
3929,Saving Silverman,PG-13,2001-02-09,90.0,0.0,5.9,26086706.0,Dennis Dugan,Hank Nelken,Jason Biggs,Comedy
3930,The Glass House,PG-13,2001-09-14,106.0,0.0,5.8,23619609.0,Daniel Sackheim,Wesley Strick,Diane Lane,Crime
3931,The Wedding Planner,PG-13,2001-01-26,103.0,0.0,5.3,94728529.0,Adam Shankman,Pamela Falk,Jennifer Lopez,Comedy
3932,Heartbreakers,PG-13,2001-03-23,123.0,0.0,6.2,57756408.0,David Mirkin,Robert Dunn,Sigourney Weaver,
3933,Session 9,R,2001-09-14,97.0,0.0,6.4,1612259.0,Brad Anderson,Brad Anderson,David Caruso,Horror
3934,Out Cold,PG-13,2001-11-21,89.0,0.0,6.3,14782676.0,Brendan Malloy,Jon Zack,Flex Alexander,
3935,Hedwig and the Angry Inch,R,2001-08-31,95.0,0.0,7.7,3645107.0,John Cameron Mitchell,John Cameron Mitchell,John Cameron Mitchell,Comedy
3936,Baby Boy,R,2001-06-27,130.0,0.0,6.4,29381649.0,John Singleton,John Singleton,Alexsandra Wright,Crime
3937,K-PAX,PG-13,2001-10-26,120.0,0.0,7.4,65001485.0,Iain Softley,Gene Brewer,Kevin Spacey,Drama
3938,Freddy Got Fingered,R,2001-04-20,87.0,0.0,4.6,14343028.0,Tom Green,Tom Green,Tom Green,Comedy
3939,Pulse,R,2005-11-09,119.0,0.0,6.6,318451.0,Kiyoshi Kurosawa,Kiyoshi Kurosawa,Haruhiko Katô,
3940,Sweet November,PG-13,2001-02-16,119.0,0.0,6.7,65754228.0,Pat O'Connor,Herman Raucher,Keanu Reeves,Drama
3941,Kate & Leopold,PG-13,2001-12-25,118.0,0.0,6.4,76019048.0,James Mangold,Steven Rogers,Meg Ryan,Comedy
3942,Don't Say a Word,R,2001-09-28,113.0,0.0,6.3,100020092.0,Gary Fleder,Andrew Klavan,Michael Douglas,Drama
3943,Ali,R,2001-12-25,157.0,0.0,6.8,87812729.0,Michael Mann,Gregory Allen Howard,Will Smith,Biography
3944,Life as a House,R,2001-11-09,125.0,0.0,7.5,23903791.0,Irwin Winkler,Mark Andrus,Hayden Christensen,Drama
3945,Ichi the Killer,,2001-12-22,129.0,0.0,7.0,80631.0,Takashi Miike,Sakichi Sato,Tadanobu Asano,Action
3946,Tomcats,R,2001-03-30,95.0,0.0,5.4,23430766.0,Gregory Poirier,Gregory Poirier,Shannon Elizabeth,Comedy
3947,Bandits,PG-13,2001-10-12,123.0,0.0,6.5,67631903.0,Barry Levinson,Harley Peyton,Bruce Willis,Comedy
3948,Monkeybone,PG-13,2001-02-23,93.0,0.0,4.8,7622365.0,Henry Selick,Kaja Blackley,Brendan Fraser,Animation
3949,In the Bedroom,R,2002-02-08,131.0,0.0,7.4,44763181.0,Todd Field,Andre Dubus,Tom Wilkinson,Crime
3950,Pootie Tang,PG-13,2001-06-29,81.0,0.0,5.3,3313583.0,Louis C.K.,Louis C.K.,Chris Rock,Action
3951,Waking Life,R,2002-03-07,99.0,0.0,7.8,3176880.0,Richard Linklater,Richard Linklater,Ethan Hawke,Animation
3952,Bubble Boy,PG-13,2001-08-24,84.0,0.0,5.6,5007898.0,Blair Hayes,Cinco Paul,Jake Gyllenhaal,Adventure
3953,Josie and the Pussycats,PG-13,2001-04-11,98.0,0.0,5.5,14866015.0,Harry Elfont,Deborah Kaplan,Rachael Leigh Cook,Comedy
3954,The Devil's Backbone,R,2001-04-20,106.0,0.0,7.4,6582065.0,Guillermo del Toro,Guillermo del Toro,Marisa Paredes,Drama
3955,Shaolin Soccer,PG,2001-07-05,87.0,0.0,7.3,42776760.0,Stephen Chow,Stephen Chow,Stephen Chow,Action
3956,Jimmy Neutron: Boy Genius,G,2001-12-21,82.0,0.0,6.0,102992536.0,John A. Davis,John A. Davis,Debi Derryberry,Animation
3957,Driven,PG-13,2001-04-27,116.0,0.0,4.6,54744738.0,Renny Harlin,Jan Skrentny,Sylvester Stallone,Action
3958,Get Over It,PG-13,2001-03-09,87.0,0.0,5.7,19900366.0,Tommy O'Haver,R. Lee Fleming Jr.,Kirsten Dunst,Comedy
3959,Cowboy Bebop: The Movie,,2003-05-16,115.0,0.0,7.9,3007903.0,Directors,Keiko Nobumoto,Beau Billingslea,Animation
